463541,36.9149,-83.5391,10
463320,35.2423,-81.2136,2
463322,42.6833,-84.5458,10
463326,41.43,-83.7762,2
463326,42.9591,-85.6036,10
463330,43.1426,-77.6774,2
463337,42.6891,-84.3051,2
463338,43.4508,-74.4712,2
463338,35.6527,-82.2939,10
463345,39.1426,-77.2216,2
463351,38.8423,-80.2723,10
463351,38.8423,-80.2723,10
463351,38.8423,-80.2723,10
463358,40.4306,-86.9145,10
463359,41.4262,-82.7495,10
463360,40.0348,-105.2333,1
463379,43.0069,-85.6649,10
463379,37.9928,-84.5228,2
463381,38.5523,-90.2781,2
463382,39.021,-94.6826,2
463389,40.6795,-74.2338,16
463389,33.8287,-78.6787,2
463397,39.0923,-77.1535,2
463399,44.9529,-123.0814,2
463400,42.9711,-85.6677,10
463401,44.9687,-93.1938,10
463404,28.062,-80.6413,3
463406,38.037,-84.5519,2
463408,26.9305,-82.3025,3
463410,39.0629,-77.1268,2
463416,42.3223,-85.5233,10
463422,42.0775,-78.4382,2
463422,42.0775,-78.4382,2
463423,43.6518,-70.2566,1
463424,43.6518,-70.2566,1
463430,42.3322,-85.504,10
463436,41.1985,-75.9563,2
463437,41.4304,-83.7382,10
463449,40.8156,-73.11,2
463452,41.978,-89.3436,3
463457,43.1191,-78.6831,2
463462,41.6901,-92.0801,10
463462,39.1444,-84.4437,10
463462,41.6901,-92.0801,10
463467,41.284,-82.8408,10
463469,45.2493,-92.6333,10
463471,41.6961,-92.296,2
463477,42.2349,-88.8676,10
463479,42.6735,-85.6804,2
463480,41.9296,-88.6918,10
463481,42.5685,-77.5792,2
463486,40.8246,-91.1591,1
463487,43.0069,-85.6648,10
463489,41.285,-83.6503,10
463493,40.1092,-83.1247,10
463493,45.3754,-84.9503,10
463493,40.0982,-84.6764,10
463501,43.0168,-75.0001,1
463504,42.2627,-84.4217,2
463506,41.6997,-88.3678,10
463510,43.0217,-74.9943,1
463513,40.1119,-83.0165,10
463520,44.8238,-92.3731,10
463523,33.1354,-97.0845,1
463528,40.1412,-83.01,10
463534,41.6829,-88.3502,10
463535,42.0944,-75.9598,2
463537,43.0168,-75.0001,2
463542,40.6816,-74.2356,14
463545,43.2219,-93.2111,2
463546,42.9516,-85.6165,12
463549,43.1426,-77.6774,2
463553,41.4218,-82.3639,10
463556,39.7741,-84.0861,10
463557,40.1577,-82.4556,10
463558,39.2866,-77.8515,2
463565,42.0604,-88.2641,10
463569,44.8266,-93.2887,10
463575,42.6767,-85.656,1
463590,36.8779,-86.4104,1
463589,39.9824,-86.1413,10
463592,33.6309,-86.5577,2
463596,42.0552,-88.0426,10
463605,40.0897,-83.037,10
463612,44.0979,-88.5432,10
463614,33.8287,-78.6787,2
463615,41.0595,-74.0193,2
463622,41.2433,-80.8882,10
463624,42.9798,-85.6712,10
463625,41.2839,-82.8408,10
463626,46.0731,-118.3436,2
463630,41.8083,-87.7276,10
463632,39.4515,-79.534,2
463638,40.0348,-105.2335,1
463639,39.0918,-77.1752,2
463640,44.9526,-123.0813,2
463647,39.9726,-86.1519,10
463648,42.6593,-71.3478,2
463652,43.0443,-74.857,2
463652,43.0443,-74.857,2
463654,33.7901,-79.0184,2
463655,43.0744,-89.4525,10
463656,42.3097,-85.3909,10
463658,49.8758,-97.2474,10
463660,29.4215,-98.4859,1
463661,45.3749,-84.9514,10
463676,40.0073,-83.0045,10
463678,36.146,-96.9298,1
463689,39.1479,-77.2152,2
463693,42.3454,-88.0704,10
463707,33.7905,-79.0102,2
463714,39.8157,-84.9924,10
463737,42.3103,-85.3907,10
463738,37.7961,-97.026,1
463741,33.7904,-79.0102,2
463742,42.0568,-74.0638,1
463744,42.8592,-85.7397,10
463746,45.3754,-84.9503,10
463749,37.1902,-93.2489,2
463749,43.0128,-74.8046,2
463767,33.7904,-79.01,2
463769,43.9166,-80.1152,10
463769,38.4081,-85.3705,1
463776,43.0128,-74.8046,2
463775,38.8186,-94.4943,2
463779,41.328,-72.1077,1
463782,39.4146,-74.7101,2
463782,44.6909,-75.4798,10
463786,39.9967,-76.7534,2
463793,42.3098,-85.3909,10
463803,42.3097,-85.391,10
463807,43.0253,-78.7168,10
463808,44.5023,-103.8714,14
463811,42.9516,-85.6165,10
463814,42.959,-85.6034,10
463816,33.7905,-79.0102,2
463827,42.9592,-85.6034,10
463831,43.6061,-116.6027,24
463836,42.8418,-78.8308,10
463843,43.026,-88.2085,10
463844,39.0752,-85.3544,2
463854,33.7904,-79.0102,2
463865,38.6562,-90.308,2
463869,40.9624,-79.9703,10
463875,36.6924,-86.2641,2
463876,44.9586,-89.6424,1
463881,45.323,-85.254,10
463885,42.9218,-85.668,1
463888,39.0474,-84.5109,2
463896,33.7908,-79.0102,2
463897,39.0506,-94.7043,2
463901,46.5207,-95.3798,10
463902,44.6901,-75.4918,10
463903,42.8788,-90.1632,2
463904,38.056,-84.7395,2
463910,26.9551,-80.1361,3
463911,38.1308,-85.6429,1
463914,41.8148,-81.1068,10
463919,44.6888,-75.486,10
463922,33.7906,-79.0101,2
463930,39.4517,-79.5338,2
463942,44.8867,-93.3128,10
463943,43.0128,-74.8046,2
463955,33.7908,-79.0101,2
463958,26.9741,-80.1028,4
463959,44.6901,-75.4918,10
463970,43.6012,-116.5995,24
463970,43.6012,-116.5995,24
463978,33.638,-111.9599,1
463978,44.9717,-93.2786,10
463983,37.0468,-80.3633,1
463985,36.4078,-105.584,1
463987,44.9788,-93.2704,10
463987,44.9788,-93.2704,10
464020,44.8342,-93.0366,10
464027,44.9644,-93.2184,10
464030,39.3426,-74.5759,2
464034,44.9912,-93.1629,10
464034,44.9912,-93.1629,10
464043,43.1656,-85.2399,10
464064,44.6885,-75.4863,2
463970,43.6012,-116.5995,24
464068,33.7906,-79.0099,2
464077,44.9607,-92.3746,10
464079,41.8923,-80.8191,10
464083,38.06,-122.8419,3
464083,38.0601,-122.8417,3
464096,43.4703,-74.4122,10
464148,44.9528,-123.0812,2
464157,40.8797,-73.906,1
464196,40.8487,-75.8888,1
464228,46.4882,-95.3078,10
464228,46.4882,-95.3078,10
464228,46.4882,-95.3078,10
464228,46.4882,-95.3078,10
464245,44.3653,-72.696,10
464250,33.7906,-79.0099,2
464256,45.323,-85.2539,10
464272,45.5158,-88.8487,10
464295,45.0282,-93.1094,10
464330,42.2736,-83.2667,2
464332,39.0327,-94.3015,2
464333,36.7227,-121.6599,3
464338,36.6728,-121.6405,3
464352,26.9551,-80.136,4
464355,39.4145,-74.7099,2
464363,35.2349,-97.4835,2
464364,43.1426,-77.6776,2
464375,38.7765,-77.2967,2
464396,40.8389,-73.2862,2
464407,42.1539,-88.263,10
464410,39.2354,-84.5496,1
464414,37.1902,-93.2487,2
464420,41.9349,-87.917,10
464427,38.1887,-121.7191,3
464426,42.9589,-85.6029,2
464429,47.5076,-122.2496,2
464436,44.3258,-88.3783,10
464440,42.0766,-78.4158,2
464443,28.0704,-82.4242,1
464450,43.0141,-88.0132,10
464461,43.0342,-78.9501,10
464464,39.2865,-77.8515,2
464468,43.0343,-78.9501,10
464479,42.2426,-88.8821,10
464482,38.1887,-121.7191,2
464483,39.924,-82.8698,3
464487,43.0343,-78.9501,10
464491,45.3708,-84.9607,10
464492,42.9761,-85.5923,2
464492,44.2666,-88.3997,10
464492,43.1426,-77.6774,2
464496,43.9581,-86.4295,10
464497,43.1191,-78.683,10
464497,42.8237,-86.0126,2
464501,40.6487,-74.3292,1
464501,42.4811,-71.1988,2
464502,41.3769,-85.0264,10
464506,43.0342,-78.95,10
464511,43.1426,-77.6774,2
464520,43.0342,-78.95,10
464525,41.4749,-84.5531,10
464529,43.0344,-78.9501,10
464529,43.6043,-86.3609,10
464532,44.2106,-88.5653,10
464534,43.1191,-78.683,10
464532,44.2106,-88.5653,10
464542,44.7396,-92.4877,10
464543,46.3356,-94.4032,10
464546,43.0342,-78.95,10
464553,48.8189,-101.1068,10
464556,43.0342,-78.9501,10
464555,41.9784,-91.6748,10
464556,42.0868,-88.4488,10
464557,48.8189,-101.1068,10
464558,42.9591,-85.6035,10
464561,36.1758,-78.8991,1
464565,43.0342,-78.95,10
464205,48.8211,-100.993,2
464571,42.0239,-91.5926,10
464571,42.0239,-91.5926,10
464572,39.1283,-84.8573,2
464575,45.8158,-91.9011,10
464576,42.0874,-83.6765,10
464576,30.309,-97.7074,23
464578,42.3169,-85.2189,10
464588,43.0342,-78.9504,10
464600,42.8257,-84.5905,10
464600,42.4768,-83.6511,10
464601,42.2281,-84.4798,10
464603,39.7255,-121.8662,3
464604,43.0342,-78.9499,2
464607,39.7455,-121.8407,3
464612,42.0873,-83.6766,10
464614,39.739,-121.8477,4
464616,33.7012,-117.981,3
464616,33.7012,-117.981,3
464620,39.7235,-121.8483,3
464620,44.953,-123.0814,2
464624,33.8475,-117.8365,3
464626,42.8877,-85.6306,10
464627,34.1678,-97.1332,1
464628,38.06,-122.8418,3
464630,42.3386,-85.3624,10
464635,41.2805,-82.607,10
464637,39.1621,-77.1992,2
464638,35.9999,-77.8027,2
464641,41.5813,-93.717,10
464641,42.0775,-78.4382,2
464643,42.0873,-83.6767,10
464645,43.3717,-91.6901,10
464649,42.356,-85.5596,10
464654,39.2837,-76.7202,2
464654,38.1885,-121.7193,3
464655,42.2627,-84.4216,10
464658,42.2773,-85.2882,10
464663,29.9835,-95.3392,2
464665,42.5178,-83.8316,10
464666,47.5076,-122.2496,2
464667,41.3708,-81.864,10
464668,43.0343,-78.9501,10
464668,42.3167,-82.8654,2
464670,42.3166,-82.8655,10
464676,39.2325,-84.4033,1
464677,39.1485,-77.209,2
464678,41.3707,-81.864,10
464683,44.9142,-89.587,10
464684,39.399,-107.3382,1
464685,38.1878,-121.7186,2
464687,39.7339,-121.841,3
464689,43.0343,-78.9501,10
464690,39.7283,-121.8546,3
464693,41.3709,-81.864,10
464693,42.8795,-85.5863,10
464695,38.2561,-121.32,3
464698,40.868,-72.8786,2
464698,43.0344,-78.9501,10
464698,41.3708,-81.8641,10
464699,36.0806,-95.9749,2
464700,42.1302,-89.2017,10
464703,41.3708,-81.8641,2
464704,41.3708,-81.864,2
464707,44.5132,-89.5747,10
464708,41.2806,-82.607,10
464714,41.8943,-83.4578,10
464718,44.4671,-88.0918,10
464720,38.021,-121.9548,3
464726,38.0404,-122.8019,3
464727,37.9768,-122.0446,2
464729,37.9376,-122.0605,3
464732,41.6745,-93.6978,10
464732,43.0128,-74.8046,2
464743,37.8892,-122.1761,3
464748,38.3484,-82.9403,14
464749,44.6867,-75.4847,10
464752,37.8496,-122.2417,3
464760,37.7878,-122.249,4
464765,42.2425,-88.882,10
464767,37.7664,-122.238,4
464767,37.9801,-122.5704,3
464775,42.9902,-81.0606,10
464782,35.4466,-88.6164,2
464777,45.8253,-88.0605,10
464777,41.6167,-93.7814,10
464779,41.43,-83.7763,2
464780,33.7906,-79.0103,2
464780,39.1486,-77.2092,2
464783,39.1821,-121.6326,3
464783,39.1821,-121.6326,3
464786,45.2501,-92.2707,10
464788,40.5335,-89.0159,10
464791,42.1302,-89.2018,10
464792,47.5241,-92.561,10
464765,42.2425,-88.882,10
464798,41.5404,-90.4489,10
464798,42.8236,-86.0119,10
464799,46.3722,-94.1769,10
464809,41.7688,-88.3641,10
464811,33.7905,-79.01,2
464811,42.1154,-80.124,10
464811,42.4458,-83.4519,10
464813,44.9526,-123.0812,2
464813,41.3091,-95.9976,10
464815,42.9559,-85.6628,10
464821,39.7513,-121.8688,3
464822,42.971,-85.6677,10
464830,42.9124,-85.7528,10
464839,44.2927,-88.3715,10
464843,45.2493,-92.6333,10
464843,33.7905,-79.01,2
464847,43.4107,-84.4548,10
464847,42.0775,-78.4382,2
464850,39.197,-120.2347,10
464851,37.7444,-84.3072,1
464851,42.9441,-87.9915,10
464851,47.1144,-88.5875,10
464855,43.1427,-77.6771,2
464855,38.8478,-77.0272,2
464855,38.8478,-77.0272,2
464860,37.5408,-122.3083,4
464862,38.0401,-122.8017,3
464862,37.5413,-122.3088,2
464864,43.0342,-78.9501,2
464865,42.2025,-78.9202,10
464866,43.8015,-91.2304,10
464871,44.2937,-88.3698,10
464873,43.0128,-74.8046,2
464874,43.0128,-74.8046,2
464875,43.601,-84.1271,10
464875,44.2937,-88.3699,10
464875,36.66,-121.6168,3
464875,35.043,-89.9965,1
464878,45.2949,-93.7763,10
464880,42.9124,-85.7525,10
464882,43.1747,-85.2695,10
464883,43.0905,-88.9102,2
464879,36.665,-121.6272,3
464889,38.404,-82.316,2
464848,42.0775,-78.4382,2
464901,42.4923,-83.0001,10
464902,43.0342,-78.95,10
464902,43.0903,-88.91,10
464903,43.1406,-80.7246,10
464903,42.9702,-85.6691,10
464902,40.7541,-91.1536,2
464908,39.4146,-74.7101,2
464909,42.9902,-81.0606,10
464913,36.7983,-83.2682,2
464913,36.7983,-83.2682,2
464916,43.193,-78.7909,10
464920,42.9514,-85.6147,10
464922,41.5532,-90.4851,10
